학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,X,Y
B000012948,정산고등학교,고등학교,1972-03-08,공립,본교,운영,충청남도 청양군 정산면 서정리 91-1,충청남도 청양군 정산면 칠갑산로 1897,8140000,충청남도교육청,8251000,충청남도청양교육지원청,2013-11-29,2024-11-08,36.41341807,126.9497811,2025-03-21,195495.82937843472,423919.86557505396
B000004964,상장초등학교,초등학교,1979-10-02,공립,본교,운영,강원특별자치도 태백시 황지동 123-1 번지,강원특별자치도 태백시 태백로 1223,7801000,강원특별자치도교육청,7852000,강원특별자치도태백교육지원청,2013-11-29,2024-11-08,37.14906087,128.9928284,2025-03-21,377047.87290034536,507415.38946233783
B000012326,대성여자고등학교,고등학교,1981-01-27,사립,본교,운영,광주광역시 남구 진월동 산218-1,광주광역시 남구 서문대로663번길 37,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2024-11-08,35.11896982,126.8936574,2025-03-21,190306.2486216938,280298.7675295425
B000004343,통진초등학교,초등학교,2006-03-01,공립,본교,운영,경기도 김포시 통진읍 서암리 1108,경기도 김포시 통진읍 조강로 116,7530000,경기도교육청,7771000,경기도김포교육지원청,2013-11-29,2024-11-08,37.69372548,126.5944372,2025-03-21,164230.70780128517,566082.9000142668
B000010093,서산부춘중학교,중학교,1994-03-30,공립,본교,운영,충청남도 서산시 읍내동 585-1,충청남도 서산시 부춘2로 42,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,2024-11-08,36.78604771,126.4436949,2025-03-21,150343.73550146795,465413.8229623641
B000005698,명지초등학교,초등학교,1956-05-09,공립,본교,운영,충청남도 서산시 대산읍 대로리 278,충청남도 서산시 대산읍 명지3로 25,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,2024-11-08,36.97149459,126.4096271,2025-03-21,147430.05104633508,486012.3908190386
B000004969,삼성초등학교,초등학교,1964-03-14,공립,본교,운영,강원특별자치도 태백시 장성동 32-2 번지,강원특별자치도 태백시 평화길 44,7801000,강원특별자치도교육청,7852000,강원특별자치도태백교육지원청,2013-11-29,2024-11-08,37.09757635,129.023624,2025-03-21,379906.00634494575,501758.60428166937
B000003594,방기초등학교,초등학교,1969-03-05,공립,본교,운영,울산광역시 울주군 삼남면 방기리 117,울산광역시 울주군 삼남읍 하방로 56,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.50704614,129.0928053,2025-03-21,389876.22286031523,325363.83229234756
B000011328,신진과학기술고등학교,고등학교,1970-03-16,사립,본교,운영,서울특별시 은평구 응암동 114-1,서울특별시 은평구 은평로6길 16,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2024-11-08,37.59833062,126.9181588,2025-03-21,192772.65540328767,555420.788015459
B000022994,은진초등학교,초등학교,1920-04-16,공립,본교,운영,충청남도 논산시 은진면 연서리 185,충청남도 논산시 은진면 매죽헌로25번길 1,8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2013-11-29,2024-11-08,36.16826113,127.1063439,2025-03-21,209567.95015235033,396720.2408764132
B000008513,부산국제중학교,중학교,1998-03-04,공립,본교,운영,부산광역시 부산진구 당감동 897,부산광역시 부산진구 백양관문로 105-70,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2013-11-29,2024-11-08,35.16729182,129.0238422,2025-03-21,384389.0559730204,287530.7168285772
B000003913,안산초등학교,초등학교,1899-09-15,공립,본교,운영,경기도 안산시 상록구 수암동 177,경기도 안산시 상록구 수암2길 13-7,7530000,경기도교육청,7611000,경기도안산교육지원청,2013-11-29,2024-11-08,37.36475222,126.8780946,2025-03-21,189201.04644091972,529500.51739483
B000011215,단성중학교,중학교,1953-04-06,공립,본교,운영,경상남도 산청군 단성면 강누리 41-1,경상남도 산청군 단성면 강누방목로 2,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,2024-11-08,35.30639183,127.9648658,2025-03-21,287752.6369939653,301514.08780210477
B000003463,대전장대초등학교,초등학교,2002-05-01,공립,본교,운영,대전광역시 유성구 장대동 348,대전광역시 유성구 문화원로19번길 16,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.36158664,127.3396123,2025-03-21,230480.3574908034,418220.714469609
B000004453,북내초등학교도전분교장,초등학교,1936-04-21,공립,분교,운영,경기도 여주시 강천면 도전리 776-1,경기도 여주시 강천면 원양1로 716,7530000,경기도교육청,7661000,경기도여주교육지원청,2013-11-29,2024-11-08,37.33716633,127.7508148,2025-03-21,266535.5410199706,526696.3590244451
B000007887,쌍계초등학교,초등학교,1964-09-05,공립,본교,운영,경상남도 하동군 화개면 운수리 328-26,경상남도 하동군 화개면 쌍계사길 27-21,9010000,경상남도교육청,9181000,경상남도하동교육지원청,2013-11-29,2024-11-08,35.23238611,127.6451777,2025-03-21,258730.51188089635,293067.19045757566
B000023155,세종예술고등학교,고등학교,2018-03-01,공립,본교,운영,세종특별자치시 연기면 세종리 551-2,세종특별자치시 중앙공원서로 60,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2024-11-08,36.49045371,127.2692595,2025-03-21,224126.24205158887,432500.85171471594
B000013564,상산고등학교,고등학교,1981-03-04,사립,본교,운영,전북특별자치도 전주시 완산구 효자동1가 260,전북특별자치도 전주시 완산구 거마평로 130,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2024-11-08,35.80430884,127.1179671,2025-03-21,210662.56683442407,356337.7319309609
B000011475,울산미용예술고등학교,고등학교,1968-03-05,공립,본교,운영,울산광역시 울주군 웅촌면 곡천리 408,울산광역시 울주군 웅촌면 학교길 26,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.46555847,129.2041003,2025-03-21,400078.26675707044,320979.72714409797
B000006565,광양북초등학교,초등학교,1989-03-15,공립,본교,운영,전라남도 광양시 광양읍 목성리 494-4,전라남도 광양시 광양읍 유당로 60-1,8490000,전라남도교육청,8551000,전라남도광양교육지원청,2013-11-29,2024-11-08,34.9762551,127.5939812,2025-03-21,254239.45185253187,264621.78281793883
B000002993,연평초등학교,초등학교,1935-05-01,공립,본교,운영,인천광역시 옹진군 연평면 연평리 437-1,인천광역시 옹진군 연평면 연평로137번길 101,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2013-11-29,2024-11-08,37.66408221,125.7044941,2025-03-21,85692.96146069658,563505.0805763666
B000013296,창원명곡고등학교,고등학교,2004-03-01,공립,본교,운영,경상남도 창원시 의창구 명곡동 24-5,경상남도 창원시 의창구 서곡길25번길 16,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2024-11-08,35.25478058,128.64945,2025-03-21,350114.03089862666,296608.4074425486
B000009283,근명중학교,중학교,1967-10-05,사립,본교,운영,경기도 안양시 만안구 안양동 708-197,경기도 안양시 만안구 삼덕로 49,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2024-11-08,37.39225594,126.9187527,2025-03-21,192805.36068608917,532549.1365779614
B000007454,회원초등학교,초등학교,1943-03-21,공립,본교,운영,경상남도 창원시 마산회원구 회원동 393-1,경상남도 창원시 마산회원구 회원남로 51,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2024-11-08,35.21927567,128.5670451,2025-03-21,342676.01774779183,292547.2714744163
B000004006,삼가초등학교,초등학교,2004-03-01,공립,본교,운영,경기도 용인시 처인구 삼가동 555,경기도 용인시 처인구 중부대로1158번길 45,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2024-11-08,37.23662586,127.170492,2025-03-21,215128.62785815966,515287.28107707505
B000011840,대전외국어고등학교,고등학교,1994-09-24,공립,본교,운영,대전광역시 서구 내동 220-13,대전광역시 서구 신갈마로 19,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.33638891,127.3649636,2025-03-21,232766.2135658706,415432.9135663756
B000006073,옥봉초등학교,초등학교,1939-06-01,공립,본교,운영,전북특별자치도 군산시 옥서면 옥봉리 88,전북특별자치도 군산시 옥서면 옥봉초교길 29,8321000,전북특별자치도교육청,8342000,전북특별자치도군산교육지원청,2013-11-29,2024-11-08,35.92694833,126.6411323,2025-03-21,167613.28287008428,369998.47280782484
B000023259,계성고등학교,고등학교,1944-09-08,사립,본교,운영,서울특별시 성북구 길음동 1284-15,서울특별시 성북구 길음로 63,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2024-11-08,37.60781151,127.0206622,2025-03-21,201824.43410965876,556470.1137632127
B000001902,서울은명초등학교,초등학교,2008-09-01,공립,본교,운영,서울특별시 은평구 응암동 114-12,서울특별시 은평구 은평로4길 21-9,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2024-11-08,37.59769681,126.9184564,2025-03-21,192798.87519267647,555350.4192705792
B000003810,고리울초등학교,초등학교,2005-03-01,공립,본교,운영,경기도 부천시 오정구 고강동 325-4,경기도 부천시 오정구 고리울로 93,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2024-11-08,37.52724793,126.8271472,2025-03-21,184720.96409346446,547542.3365019358
B000006039,군산용문초등학교,초등학교,2002-03-01,공립,본교,운영,전북특별자치도 군산시 미룡동 898-8,전북특별자치도 군산시 미룡로 32-8,8321000,전북특별자치도교육청,8342000,전북특별자치도군산교육지원청,2013-11-29,2024-11-08,35.94217024,126.6886769,2025-03-21,171909.43841336627,371672.7455667901
B000010088,도고중학교,중학교,1972-03-10,공립,본교,운영,충청남도 아산시 도고면 시전리 159,충청남도 아산시 도고면 도고산로 573,8140000,충청남도교육청,8181000,충청남도아산교육지원청,2013-11-29,2024-11-08,36.74336246,126.9005735,2025-03-21,191120.22496114834,460537.1523929652
B000002176,서울상일초등학교,초등학교,1921-10-02,공립,본교,운영,서울특별시 강동구 상일동 325-1,서울특별시 강동구 천호대로 1477,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2024-11-08,37.54714083,127.1723329,2025-03-21,215229.03409114166,549750.1227378388
B000024092,기성초등학교길헌분교장,초등학교,1964-10-01,공립,분교,운영,대전광역시 서구 평촌동 297,대전광역시 서구 당고개길 48,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.24142636,127.3158017,2025-03-21,228386.84878147618,404879.8692346441
B000009014,오정중학교,중학교,1986-03-06,공립,본교,운영,대전광역시 대덕구 오정동 327-2,대전광역시 대덕구 한남로150번길 135,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2024-11-08,36.3509223,127.407792,2025-03-21,236604.537770766,417060.99336047505
B000013370,거제옥포고등학교,고등학교,2006-03-01,공립,본교,운영,경상남도 거제시 옥포동 1254-1,경상남도 거제시 연초면 국산로 27,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2013-11-29,2024-11-08,34.90530402,128.6859882,2025-03-21,354095.6218068767,257886.90810029226
B000002828,대구운암초등학교,초등학교,2003-03-01,공립,본교,운영,대구광역시 북구 구암동 789-4,대구광역시 북구 대천로 148,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2024-11-08,35.93560291,128.5655744,2025-03-21,341278.1538541039,372032.1883314533
B000005317,엄정초등학교,초등학교,1915-09-15,공립,본교,운영,충청북도 충주시 엄정면 미내리 157,충청북도 충주시 엄정면 내창로 199-5,8000000,충청북도교육청,8021000,충청북도충주교육지원청,2013-11-29,2024-11-08,37.08721934,127.9162341,2025-03-21,281463.237779576,499085.22749316914
B000002856,대구동평초등학교,초등학교,2002-03-01,공립,본교,운영,대구광역시 북구 동천동 915-1,대구광역시 북구 동천로 84,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2024-11-08,35.93881888,128.5606438,2025-03-21,340827.4731061455,372381.94078583026
B000024694,왕배초등학교,초등학교,2016-08-22,공립,본교,운영,경기도 화성시 목동 444-1,경기도 화성시 동탄대로12길 101,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2024-11-08,37.18017972,127.1135952,2025-03-21,210087.39191878986,509015.22365314094
B000003268,마재초등학교,초등학교,2000-09-01,공립,본교,운영,광주광역시 서구 금호동 788,광주광역시 서구 마재로 27,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2024-11-08,35.13085429,126.8628633,2025-03-21,187500.99999863966,281620.69709433004
B000013461,솔샘고등학교,고등학교,2009-03-01,공립,본교,운영,서울특별시 강북구 미아동 837-734,서울특별시 강북구 인수봉로 39,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2024-11-08,37.62411683,127.0121354,2025-03-21,201071.29945472843,558279.6970545508
B000012484,도당고등학교,고등학교,1999-03-01,공립,본교,운영,경기도 부천시 원미구 도당동 64,경기도 부천시 원미구 삼작로256번길 53-3,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2024-11-08,37.51873064,126.7905628,2025-03-21,181485.0387809141,546603.5940328944
