학구ID,학교ID,학교명,학교급구분,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,데이터기준일자,X,Y
Z000103498,B000005298,칠금초등학교,초등학교,8000000,충청북도교육청,8021000,충청북도충주교육지원청,2023-03-22,282208.8658733626,487655.00898761017
Z000100344,B000002241,서울방화초등학교,초등학교,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2023-03-22,182946.80821970972,552138.1524707375
Z000104930,B000006874,장산초등학교,초등학교,8490000,전라남도교육청,8721000,전라남도신안교육지원청,2023-03-22,121553.53173534844,227255.06756894916
Z000104930,B000006874,장산초등학교,초등학교,8490000,전라남도교육청,8721000,전라남도신안교육지원청,2023-03-22,393054.09455986647,291324.3957291912
Z000104930,B000006874,장산초등학교,초등학교,8490000,전라남도교육청,8721000,전라남도신안교육지원청,2023-03-22,190436.95143597617,281616.9707273379
Z000104930,B000006874,장산초등학교,초등학교,8490000,전라남도교육청,8721000,전라남도신안교육지원청,2023-03-22,355787.54759678646,359544.9196515753
Z000151184,B000007945,가북초등학교,초등학교,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2023-03-22,289775.9948190095,352196.256736899
Z000150792,B000007945,가북초등학교,초등학교,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2023-03-22,289775.9948190095,352196.256736899
Z000150791,B000007945,가북초등학교,초등학교,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2023-03-22,289775.9948190095,352196.256736899
Z000150610,B000007945,가북초등학교,초등학교,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2023-03-22,289775.9948190095,352196.256736899
Z000105930,B000007945,가북초등학교,초등학교,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2023-03-22,289775.9948190095,352196.256736899
Z000150493,B000006704,해남동초등학교,초등학교,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2023-03-22,163716.3958206042,219413.17197009732
Z000150494,B000006704,해남동초등학교,초등학교,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2023-03-22,163716.3958206042,219413.17197009732
Z000150492,B000006704,해남동초등학교,초등학교,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2023-03-22,163716.3958206042,219413.17197009732
Z000150491,B000006704,해남동초등학교,초등학교,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2023-03-22,163716.3958206042,219413.17197009732
Z000150495,B000006704,해남동초등학교,초등학교,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2023-03-22,163716.3958206042,219413.17197009732
Z000150767,B000006704,해남동초등학교,초등학교,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2023-03-22,163716.3958206042,219413.17197009732
Z000104975,B000006911,용흥초등학교,초등학교,8750000,경상북도교육청,8761000,경상북도포항교육지원청,2023-03-22,303367.2411767678,466096.2992523519
Z000104975,B000006911,용흥초등학교,초등학교,8750000,경상북도교육청,8761000,경상북도포항교육지원청,2023-03-22,411728.2304906493,384923.3941799086
Z000100112,B000001979,서울금동초등학교,초등학교,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2023-03-22,192604.62179700096,538684.0290510677
Z000101779,B000003627,송죽초등학교,초등학교,7530000,경기도교육청,7541000,경기도수원교육지원청,2023-03-22,200546.93488716704,522374.5960450391
Z000102084,B000004732,도둔초등학교,초등학교,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2023-03-22,205029.0093130916,579343.5641144111
Z000150145,B000004732,도둔초등학교,초등학교,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2023-03-22,205029.0093130916,579343.5641144111
Z000151265,B000001976,서울두산초등학교,초등학교,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2023-03-22,190325.30026493728,540894.0167250365
Z000100127,B000001976,서울두산초등학교,초등학교,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2023-03-22,190325.30026493728,540894.0167250365
Z000103124,B000004956,청운초등학교,초등학교,7800000,강원도교육청,7841000,강원도동해교육지원청,2023-03-22,263035.84612929384,550799.9685321038
Z000103124,B000004956,청운초등학교,초등학교,7800000,강원도교육청,7841000,강원도동해교육지원청,2023-03-22,386097.2430314571,544919.9815181603
Z000103124,B000004956,청운초등학교,초등학교,7800000,강원도교육청,7841000,강원도동해교육지원청,2023-03-22,198452.86181168436,356989.63766703964
Z000105239,B000007225,가은초등학교,초등학교,8750000,경상북도교육청,8841000,경상북도문경교육지원청,2023-03-22,295026.6407410663,449979.820143961
Z000150538,B000007225,가은초등학교,초등학교,8750000,경상북도교육청,8831000,경상북도상주교육지원청,2023-03-22,295026.6407410663,449979.820143961
Z000104514,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151069,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151024,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151067,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151065,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151064,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151068,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151066,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151079,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151073,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151082,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151070,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151077,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151081,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151076,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151071,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151080,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151074,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151075,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151072,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151078,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000151063,B000006445,백초초등학교,초등학교,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2023-03-22,268121.00990248163,237333.00902781796
Z000150496,B000006708,계곡초등학교,초등학교,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2023-03-22,168512.4371222486,227917.3829484327
Z000104776,B000006708,계곡초등학교,초등학교,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2023-03-22,168512.4371222486,227917.3829484327
Z000150495,B000006708,계곡초등학교,초등학교,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2023-03-22,168512.4371222486,227917.3829484327
Z000102127,B000004089,냉정초등학교,초등학교,7530000,경기도교육청,7781000,경기도시흥교육지원청,2023-03-22,176509.0396310126,528741.7162954612
Z000102664,B000023079,미사강변초등학교,초등학교,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2023-03-22,216423.9253684365,552930.0010033333
Z000100984,B000002888,대구감천초등학교,초등학교,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2023-03-22,338530.46190514904,360816.3707373076
Z000151232,B000007373,숭산초등학교,초등학교,8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,2023-03-22,318448.4191471024,384798.98122113815
Z000105390,B000007373,숭산초등학교,초등학교,8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,2023-03-22,318448.4191471024,384798.98122113815
Z000150899,B000007373,숭산초등학교,초등학교,8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,2023-03-22,318448.4191471024,384798.98122113815
Z000150900,B000007373,숭산초등학교,초등학교,8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,2023-03-22,318448.4191471024,384798.98122113815
Z000100827,B000002694,신재초등학교,초등학교,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2023-03-22,393346.7469125791,290397.36994822446
Z000151277,B000004100,검바위초등학교,초등학교,7530000,경기도교육청,7781000,경기도시흥교육지원청,2023-03-22,182200.6890289644,537050.9603507477
Z000102119,B000004100,검바위초등학교,초등학교,7530000,경기도교육청,7781000,경기도시흥교육지원청,2023-03-22,182200.6890289644,537050.9603507477
Z000101016,B000002906,대구신서초등학교,초등학교,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2023-03-22,335011.70933745906,363279.14475742367
Z000150943,B000006535,금천초등학교,초등학교,8490000,전라남도교육청,8531000,전라남도나주교육지원청,2023-03-22,371525.9801580071,344116.05978739273
Z000150943,B000006535,금천초등학교,초등학교,8490000,전라남도교육청,8531000,전라남도나주교육지원청,2023-03-22,177646.70518079677,270875.61524305225
Z000150943,B000006535,금천초등학교,초등학교,8490000,전라남도교육청,8531000,전라남도나주교육지원청,2023-03-22,245236.3520267508,447762.4443717272
Z000150945,B000006535,금천초등학교,초등학교,8490000,전라남도교육청,8531000,전라남도나주교육지원청,2023-03-22,371525.9801580071,344116.05978739273
Z000150945,B000006535,금천초등학교,초등학교,8490000,전라남도교육청,8531000,전라남도나주교육지원청,2023-03-22,177646.70518079677,270875.61524305225
